,TARGET,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,가족 구성원 수,산업군,나이,가입연수,도시구분,월간 수입
382,0,2,0,1,1,1,1,3,1,0,17,1,22,0,1,0,3
383,0,2,0,1,2,0,0,3,1,0,5,2,26,3,1,0,3
384,0,2,0,1,3,0,1,3,1,0,1,1,5,4,0,1,1
385,0,2,0,1,2,0,0,3,1,0,1,2,5,2,1,0,2
386,0,2,1,1,2,2,0,3,1,0,17,3,16,1,1,0,3
387,0,2,1,1,1,1,0,3,1,0,3,4,26,1,0,1,3
388,0,2,1,1,1,1,0,3,1,1,1,4,16,2,0,3,3
389,0,1,1,0,1,0,0,3,1,0,5,2,0,0,0,0,0
390,0,1,1,1,3,0,0,3,1,0,1,2,5,3,1,3,1
391,0,2,0,0,1,1,0,3,1,0,11,2,16,0,1,3,3
392,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,2
393,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,3,2
394,0,1,0,1,3,0,0,3,1,0,1,3,5,3,1,1,0
395,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,3,1
396,0,1,1,1,3,0,0,3,1,0,1,2,5,3,2,1,2
397,0,1,1,1,2,0,0,3,1,0,5,2,16,2,2,0,1
398,1,2,1,1,1,0,2,3,1,0,6,1,26,2,1,0,3
399,0,2,0,0,3,1,0,3,1,0,1,2,5,3,1,0,2
400,1,2,1,1,2,1,0,3,1,0,10,2,24,3,2,3,3
401,0,1,0,1,1,0,0,3,1,1,5,4,0,1,0,1,2
402,0,2,0,1,1,0,0,3,1,0,10,2,24,2,2,3,1
403,0,1,0,1,1,0,1,3,1,0,4,2,16,2,1,3,2
404,0,2,0,1,1,0,0,3,1,0,17,2,26,2,2,0,2
405,0,2,1,1,1,0,0,3,1,0,6,4,16,2,0,1,1
406,1,2,0,1,2,0,0,3,1,0,17,3,3,3,2,3,1
407,0,2,0,0,1,0,3,3,1,0,5,1,16,3,2,0,1
408,1,2,0,1,1,0,0,3,1,1,11,4,24,0,1,1,0
409,0,1,1,1,1,2,1,3,1,0,5,1,16,1,0,2,3
410,0,1,1,0,2,1,0,3,1,0,1,4,26,1,1,1,2
411,1,1,1,0,1,0,0,3,1,0,3,2,24,3,0,0,3
412,0,2,0,1,3,0,3,3,1,0,1,1,5,4,0,3,2
413,0,2,0,1,3,0,0,3,1,0,1,2,5,4,0,1,0
414,0,2,0,1,3,0,2,3,1,0,1,1,5,4,2,0,1
415,0,2,0,1,3,0,3,3,1,0,1,1,5,3,1,0,1
416,1,1,1,0,2,0,0,3,1,0,12,2,16,1,1,0,3
417,0,2,0,1,2,1,4,3,1,0,1,4,16,0,0,0,3
418,0,1,1,1,0,1,0,3,1,0,17,2,1,2,1,3,3
419,0,2,0,0,1,1,0,3,1,1,5,3,16,2,1,0,3
420,0,2,0,1,2,1,1,3,1,0,1,2,16,1,0,0,3
421,0,1,1,1,1,0,1,3,1,0,12,1,24,2,2,0,2
422,0,2,0,0,1,0,2,3,1,0,1,1,16,2,0,0,0
423,0,2,1,1,2,1,1,3,1,0,1,2,16,1,1,0,3
424,0,2,0,0,3,0,0,3,1,0,1,2,5,3,2,0,0
425,0,1,0,1,1,1,0,0,1,0,4,2,17,4,2,0,2
426,0,2,0,1,0,1,0,3,1,0,1,3,5,3,1,0,0
427,0,1,1,1,1,0,0,3,1,0,12,4,20,1,1,2,0
428,0,2,0,1,2,1,0,3,1,0,1,2,10,2,0,0,1
429,0,1,0,1,1,3,0,3,1,0,5,2,24,0,1,0,2
430,0,1,0,1,1,0,0,3,1,0,5,4,24,1,1,3,0
431,0,2,1,0,2,0,0,3,1,0,1,2,17,3,0,1,2
432,0,2,1,1,1,1,0,3,1,0,5,4,16,1,1,0,2
433,0,1,1,1,1,0,0,3,1,0,12,2,16,2,1,0,1
434,0,2,1,1,1,1,0,3,1,0,18,2,16,4,2,3,2
435,1,1,1,1,1,0,0,3,1,0,12,4,24,1,1,0,3
436,1,2,0,1,0,1,1,3,1,0,17,1,21,1,0,3,1
437,0,2,0,1,2,0,0,3,1,0,10,2,24,1,1,0,0
438,0,1,0,1,1,1,0,3,1,0,17,2,23,3,2,1,2
439,0,2,0,0,3,0,3,3,1,0,1,1,5,3,1,3,2
440,0,2,0,1,1,0,0,3,1,0,6,2,5,3,1,0,0
441,0,2,0,0,0,1,0,3,1,0,17,2,21,1,1,3,1
442,0,2,0,1,2,0,4,3,1,0,11,2,16,0,1,1,3
443,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,1,0
444,0,2,0,1,2,0,0,3,1,0,10,2,24,1,1,1,1
445,0,2,0,1,1,0,1,3,1,0,10,4,10,1,0,3,1
446,0,2,0,1,1,0,0,3,1,0,10,3,24,1,2,1,0
447,1,1,0,0,1,0,2,0,1,0,7,2,13,1,1,3,1
448,0,2,1,1,1,1,0,3,1,0,17,2,26,2,2,1,3
449,0,2,0,1,3,0,4,3,1,0,1,2,5,3,2,0,0
450,0,2,0,1,1,0,0,3,1,0,13,2,23,2,2,1,0
451,0,1,0,0,1,0,4,1,1,0,5,2,24,0,1,1,1
452,0,1,1,0,2,0,0,3,1,0,5,2,17,1,1,1,2
453,0,2,0,1,1,0,0,3,1,0,1,4,24,1,1,1,0
454,0,2,1,1,1,0,0,3,1,1,3,3,24,1,1,0,2
455,0,2,1,0,1,1,1,3,1,0,13,2,23,3,2,3,3
456,0,2,0,1,3,0,3,3,1,0,1,1,5,3,1,3,1
457,0,1,0,1,1,0,0,3,1,0,15,3,16,1,2,3,1
458,0,1,0,1,2,0,0,3,1,0,5,2,16,2,1,0,3
459,0,2,0,0,1,0,3,3,1,0,13,1,23,3,2,0,0
460,0,2,0,0,0,0,0,0,1,0,13,2,23,1,1,1,2
461,0,1,0,0,1,0,0,3,1,0,7,3,6,2,1,1,1
462,0,2,0,1,1,0,1,3,1,0,10,1,16,1,0,3,2
463,0,2,0,1,3,0,3,3,1,0,1,1,5,3,2,0,1
464,0,2,1,0,1,2,0,3,1,0,18,2,16,0,1,3,1
465,0,2,0,0,3,0,2,3,1,0,1,1,5,3,1,1,1
466,0,2,1,1,2,0,0,3,1,0,5,3,16,1,0,3,0
467,1,1,1,1,1,2,0,1,1,0,5,4,0,2,1,1,3
468,1,2,0,1,3,1,0,3,1,0,1,2,5,3,1,3,3
469,0,1,1,1,1,2,4,3,1,0,12,2,16,0,1,0,1
470,0,1,0,0,1,0,0,0,1,0,1,2,5,3,2,0,3
471,0,2,0,0,1,0,0,3,1,0,13,3,21,1,0,1,1
472,0,2,1,1,0,1,0,3,1,0,3,2,3,2,0,3,3
473,0,1,1,1,2,0,0,3,1,0,12,2,16,3,1,3,3
474,0,1,0,1,1,0,0,3,1,0,5,2,16,1,0,0,0
475,1,1,1,1,2,1,0,3,1,0,3,2,16,1,1,1,3
476,0,1,1,1,1,0,0,3,1,0,5,2,16,2,0,3,0
477,0,1,0,0,3,0,4,3,1,0,1,2,5,4,1,0,2
478,0,2,0,1,3,0,3,3,1,0,1,1,5,3,0,1,0
479,0,2,0,1,1,0,4,3,1,0,10,2,24,0,1,3,1
480,0,2,0,1,1,0,0,3,1,0,5,3,17,1,0,3,0
481,0,2,0,1,2,0,4,3,1,0,10,2,24,0,2,0,3
482,1,2,0,1,2,0,0,3,1,1,5,4,16,1,1,0,2
483,0,1,1,1,1,0,0,3,1,0,5,3,16,2,1,1,3
484,0,1,1,0,0,1,0,0,1,1,17,2,26,2,0,0,3
485,1,1,0,0,1,0,2,3,1,0,12,1,16,1,1,0,0
486,0,2,0,1,1,0,0,3,1,0,10,4,16,1,0,0,1
487,0,2,0,1,1,2,2,3,1,0,18,5,16,2,0,0,1
488,0,1,1,1,1,0,0,3,1,0,5,3,24,1,0,0,2
489,0,2,0,1,3,0,0,3,1,0,1,2,5,3,0,1,1
490,0,2,0,1,2,0,1,3,1,0,4,1,5,3,2,0,2
491,0,1,1,0,2,0,4,3,1,0,5,2,20,0,1,1,2
492,0,1,0,1,1,0,0,3,1,0,5,2,16,2,1,0,3
493,0,1,1,1,0,0,0,1,1,0,5,2,26,2,1,0,3
494,0,2,0,0,1,0,4,3,1,0,16,2,16,0,0,1,2
495,1,2,0,1,2,0,0,3,1,0,17,3,10,0,0,0,2
496,0,2,1,1,1,2,1,3,1,0,1,1,16,0,1,0,3
497,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,0,0
498,0,1,1,1,1,1,0,3,1,0,3,2,2,2,2,0,3
499,0,2,1,1,2,1,0,3,1,0,3,2,21,1,2,0,2
500,0,1,1,1,1,0,0,3,1,0,17,2,6,1,1,3,2
501,0,2,1,1,1,0,0,3,1,0,2,3,16,1,1,0,2
502,1,1,1,1,1,0,0,0,1,0,5,2,16,3,1,3,3
503,0,2,0,1,1,0,0,3,1,0,1,2,30,2,2,0,2
504,1,2,0,0,1,0,0,3,1,0,13,2,23,1,1,3,1
505,0,1,1,0,2,1,0,3,1,0,3,3,16,3,1,0,3
506,0,1,1,0,2,0,0,3,1,0,12,2,16,1,0,0,3
507,0,1,1,0,1,0,0,2,1,0,12,2,20,3,1,1,2
508,0,2,0,1,2,0,0,3,1,1,2,2,24,2,1,1,1
509,0,2,0,1,2,0,1,3,1,0,5,1,24,0,0,3,1
510,0,1,0,0,1,0,4,3,1,0,1,3,16,2,2,0,3
511,0,1,0,1,3,0,0,3,1,0,1,2,5,4,2,0,1
512,0,2,0,1,1,0,4,3,1,0,5,2,31,3,1,0,2
513,0,2,0,1,2,0,4,3,1,0,17,2,6,1,1,0,1
514,0,2,0,0,0,0,0,3,1,0,17,2,21,3,1,3,0
515,1,2,1,1,1,0,3,3,1,0,10,3,24,2,1,0,2
516,0,2,0,1,1,0,3,3,1,0,10,1,16,3,1,3,3
517,0,1,1,1,1,1,0,3,1,0,12,2,6,1,1,0,2
518,0,1,1,0,2,1,0,3,1,0,1,2,20,3,2,1,3
519,0,2,0,1,1,0,0,3,1,0,10,2,24,3,2,1,3
520,1,2,0,1,1,1,0,3,1,0,18,4,30,0,1,0,1
521,1,1,1,0,1,0,1,3,1,0,12,1,16,3,2,0,1
522,0,2,0,0,1,0,0,0,1,0,10,2,24,1,1,1,3
523,0,2,0,1,1,0,0,3,1,0,1,3,16,0,1,3,1
524,0,2,1,1,1,0,0,3,1,0,10,5,16,1,0,1,1
525,0,1,0,1,2,0,0,3,1,0,4,2,16,1,1,0,3
526,0,1,1,1,1,0,0,3,1,0,5,4,17,2,1,0,2
527,0,2,0,1,3,0,2,3,1,0,1,1,5,4,2,1,1
528,0,2,1,1,2,1,0,3,1,0,8,2,16,2,0,0,3
529,0,2,0,1,1,0,0,3,1,0,5,3,17,1,1,0,1
530,0,2,0,1,0,1,1,3,1,0,1,2,5,0,0,0,2
531,0,2,0,0,1,0,0,3,1,0,17,2,26,1,0,1,1
532,0,2,0,0,1,0,2,3,1,0,10,2,24,1,1,1,2
533,0,2,0,1,0,0,0,2,1,0,17,2,21,1,0,1,1
534,0,1,0,1,1,0,0,3,1,0,5,2,17,1,0,1,3
535,0,1,1,0,2,0,2,3,1,0,12,1,16,2,0,0,2
536,0,2,1,1,2,0,0,3,1,0,1,4,26,0,0,3,0
537,0,2,0,0,1,0,1,3,1,0,10,1,24,2,2,0,1
538,0,1,0,1,2,0,4,3,1,0,5,2,30,3,1,3,1
539,0,1,0,1,1,1,0,3,1,0,17,2,16,2,2,1,3
540,0,2,0,1,3,0,1,3,1,0,1,1,5,4,0,0,3
541,0,2,0,0,1,1,1,3,1,0,10,1,24,0,1,3,0
542,0,2,1,0,1,1,0,3,1,0,1,2,16,0,1,3,3
543,0,2,1,1,1,0,0,3,1,0,5,2,24,1,0,1,1
544,0,1,1,1,0,0,0,3,1,0,12,2,26,2,2,1,1
545,0,1,0,1,1,0,0,3,1,0,5,3,6,1,0,1,3
546,0,2,0,0,1,0,2,3,1,0,10,1,10,2,1,0,2
547,0,2,1,1,1,1,4,3,1,1,4,4,16,1,0,0,3
548,0,2,0,1,1,0,0,3,1,0,1,2,17,2,1,1,0
549,0,1,0,1,3,0,0,3,1,0,1,2,5,4,1,0,1
550,0,2,0,1,1,0,3,3,1,0,5,1,21,2,2,0,2
551,0,2,0,0,1,0,4,0,1,0,10,4,16,1,1,0,0
552,0,2,0,1,2,1,1,1,1,0,17,1,10,1,1,0,2
553,0,1,1,0,2,0,0,0,1,0,3,2,16,2,0,1,3
554,1,2,0,1,1,0,0,3,1,0,1,2,16,2,1,0,0
555,1,2,0,1,1,1,4,3,1,0,5,2,18,0,0,0,0
556,0,1,0,1,0,0,0,3,1,1,5,3,24,1,0,3,1
557,0,2,0,1,1,0,0,3,1,0,5,2,17,3,0,3,2
558,0,2,0,0,1,0,0,3,1,0,10,4,10,0,0,1,3
559,0,1,1,1,2,0,0,3,1,0,5,3,16,1,1,3,2
560,0,1,0,0,1,0,0,3,1,0,5,2,16,2,2,3,1
561,0,1,1,1,0,0,0,3,1,0,12,3,16,3,2,3,3
562,0,2,0,1,2,0,1,3,1,0,17,2,16,0,1,0,2
563,0,2,0,1,1,1,2,3,1,0,1,1,26,3,1,1,1
564,1,2,1,1,0,0,0,3,1,0,12,2,5,2,0,1,1
565,0,2,0,0,1,1,0,3,1,0,17,3,24,0,1,1,1
566,0,1,1,1,0,1,0,2,1,0,1,3,4,2,0,0,3
567,0,2,0,1,1,0,0,3,1,1,1,2,16,2,1,1,3
568,0,2,0,1,1,0,1,3,1,0,10,1,16,2,0,1,2
569,0,2,1,1,1,1,2,3,1,0,1,1,16,2,2,0,3
570,0,1,0,1,0,2,2,3,1,0,5,2,11,1,1,3,1
571,0,2,0,0,2,0,0,3,1,0,1,3,16,1,0,0,1
572,0,2,0,0,3,0,0,3,1,0,1,2,5,3,2,3,0
573,0,2,0,0,0,0,1,0,1,0,13,2,5,2,2,0,1
574,0,1,1,1,1,0,0,3,1,0,5,2,0,2,2,0,1
575,0,1,0,0,1,0,4,3,1,0,5,2,20,2,1,3,1
576,0,2,0,1,3,0,1,3,1,0,1,1,5,4,1,1,0
577,0,1,0,1,2,0,1,3,1,0,3,1,16,2,1,0,2
578,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,0,1
579,0,2,0,1,2,0,1,3,1,0,5,1,16,4,1,0,2
580,0,2,0,1,3,0,0,3,1,1,1,2,5,4,2,1,2
581,0,2,0,0,3,1,0,3,1,0,1,2,5,3,0,0,0
582,0,2,0,0,1,0,0,0,1,0,5,2,5,1,1,1,1
583,0,1,1,0,2,0,0,3,1,0,3,2,5,1,1,3,3
584,0,2,1,1,1,0,0,3,1,0,13,3,23,2,1,0,1
585,0,2,0,1,1,1,1,3,1,0,17,1,30,0,1,1,2
586,0,2,0,1,2,1,4,3,1,0,10,4,16,1,0,1,1
587,0,2,0,0,3,0,3,0,1,0,1,1,5,4,1,0,0
588,0,2,1,0,0,0,0,3,1,0,13,3,26,1,2,0,1
589,0,2,1,1,2,1,2,3,1,0,5,1,17,2,1,0,3
590,0,1,0,0,1,0,0,0,1,1,5,3,28,2,2,3,2
591,1,1,1,1,1,0,0,3,1,0,1,2,24,0,1,1,3
592,0,2,0,1,3,0,0,3,1,0,1,2,5,3,0,0,1
593,0,2,1,1,1,0,0,3,1,1,10,3,10,1,0,3,2
594,0,2,1,0,1,0,0,3,1,0,16,2,30,3,1,0,3
595,0,1,0,0,2,0,1,3,1,0,7,1,5,2,2,1,2
596,0,2,1,1,0,0,0,3,1,0,13,2,23,2,1,0,3
597,1,1,0,1,1,2,0,3,1,0,5,2,16,2,0,1,1
598,0,2,0,1,1,1,0,3,1,0,17,2,24,2,1,0,3
599,0,2,1,1,1,0,1,3,1,0,17,1,21,1,1,0,0
600,0,1,0,0,1,0,0,3,1,0,5,2,16,2,1,3,1
601,0,2,0,1,2,1,0,3,1,0,4,3,16,1,1,0,3
602,0,2,0,1,1,0,0,3,1,1,3,2,16,2,2,0,3
603,0,2,0,1,3,0,0,3,1,0,1,2,5,4,1,3,1
604,0,1,1,1,2,1,0,3,1,0,4,2,0,0,0,0,1
605,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,0
606,0,2,0,0,3,3,3,3,1,0,1,1,5,3,1,1,1
607,0,2,1,1,2,0,2,3,1,0,10,1,24,2,1,0,1
608,0,2,0,1,1,0,0,3,1,0,18,4,6,2,1,0,3
609,0,2,0,1,2,0,0,3,1,1,1,2,16,2,1,3,1
610,0,2,0,0,1,0,1,0,1,0,16,1,5,1,1,1,2
611,0,2,0,0,2,1,0,3,1,0,10,2,24,1,0,1,0
612,0,2,0,1,2,0,1,3,1,0,1,1,16,2,1,0,0
613,0,1,1,1,3,0,0,3,1,0,1,2,5,2,2,1,3
614,0,2,0,0,2,0,3,3,1,0,5,1,16,1,2,0,2
615,1,1,0,1,1,0,0,3,1,0,5,2,16,0,0,1,1
616,0,1,1,1,1,0,0,3,1,0,5,3,16,1,0,0,0
617,0,2,0,1,0,0,1,3,1,0,17,1,21,2,3,1,0
618,1,2,0,1,1,0,2,3,1,0,17,1,16,3,1,0,1
619,0,1,0,1,1,1,0,3,1,0,3,2,20,1,0,1,3
620,0,2,0,0,1,1,1,3,1,0,1,1,16,1,0,1,2
621,0,2,1,1,2,0,2,3,1,0,10,1,16,2,1,0,1
622,0,2,1,1,1,0,0,3,1,0,12,2,16,3,1,0,2
623,0,2,0,0,1,0,0,3,1,0,10,4,24,0,1,3,1
624,0,2,1,1,1,0,0,3,1,0,5,2,23,1,0,1,0
625,0,2,0,1,0,1,0,3,1,0,17,2,7,4,2,3,2
626,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,1
627,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,1,0
628,0,2,1,1,1,0,4,3,1,0,5,2,5,1,2,0,0
629,0,2,0,0,1,1,0,3,1,0,3,3,16,2,1,3,2
630,0,1,1,0,1,1,0,3,1,0,4,3,16,1,1,0,3
631,0,1,0,0,1,0,1,3,1,0,1,1,16,2,2,3,1
632,0,1,0,0,1,0,1,0,1,0,1,1,16,1,1,3,1
633,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,3,0
634,0,2,0,1,2,0,4,1,1,0,10,2,24,1,1,3,3
635,0,2,0,1,0,0,0,3,1,0,5,3,19,0,1,0,2
636,0,2,0,1,0,0,0,3,1,0,17,2,1,3,2,1,0
637,0,2,0,1,3,0,3,0,1,0,1,1,5,4,1,1,3
638,0,2,1,0,1,0,0,3,1,0,10,3,10,1,1,0,2
639,0,2,1,0,1,0,3,3,1,0,4,1,16,3,1,1,1
640,0,2,0,0,2,0,1,0,1,0,1,2,16,0,1,0,2
641,1,2,0,1,1,0,0,3,1,0,5,3,16,1,1,1,2
642,0,1,0,1,3,1,0,3,1,0,1,2,5,3,2,1,1
643,0,2,0,1,2,1,0,3,1,0,1,2,24,0,0,3,3
644,0,2,0,1,1,0,0,3,1,0,10,2,24,2,2,1,0
645,0,2,1,1,2,0,0,3,1,0,3,2,5,3,1,0,3
646,0,2,1,1,1,1,0,3,1,0,1,3,16,2,1,1,3
647,0,2,0,1,1,3,1,3,1,0,1,1,16,1,1,0,2
648,0,1,1,1,1,1,0,3,1,0,1,2,24,1,1,1,3
649,0,1,1,1,3,0,0,3,1,0,1,2,5,4,1,3,3
650,1,1,1,1,1,0,0,3,1,0,12,2,20,3,1,0,1
651,1,2,0,0,1,1,0,3,1,0,18,2,17,1,1,0,2
652,0,1,0,1,3,0,4,3,1,0,1,2,5,4,1,1,3
653,0,1,0,0,1,0,0,3,1,0,5,2,16,0,1,1,2
654,0,2,1,1,1,0,0,3,1,0,5,3,16,2,0,1,3
655,1,1,1,0,1,0,4,3,1,0,5,4,20,0,1,0,1
656,0,2,0,1,2,0,2,3,1,0,5,2,10,0,1,3,1
657,0,2,0,1,2,0,0,3,1,0,10,3,24,1,0,1,0
658,0,1,1,1,0,0,4,3,1,0,5,2,26,3,0,0,2
659,0,2,0,1,3,0,0,3,1,0,1,4,5,1,0,3,1
660,1,2,0,1,1,0,4,3,1,1,10,3,16,2,0,1,2
661,0,2,0,1,1,1,0,3,1,0,17,2,1,0,1,3,3
662,0,1,0,1,2,0,0,0,1,0,1,2,16,2,0,0,0
663,0,2,0,0,2,1,1,3,1,0,10,2,24,1,1,1,0
664,0,1,1,1,2,0,0,3,1,0,5,4,24,1,0,1,1
665,0,1,0,1,3,0,0,3,1,0,1,2,5,3,1,3,2
666,1,1,1,1,1,1,0,3,1,0,12,2,24,2,1,3,1
667,0,1,1,0,1,0,0,3,1,0,1,2,13,2,2,0,3
668,0,2,0,1,1,0,0,3,1,0,10,2,24,2,0,0,1
669,0,1,0,0,2,1,0,3,1,0,3,2,16,2,0,0,3
670,0,2,1,1,1,0,0,3,1,0,5,4,20,1,0,1,1
671,0,2,0,1,2,0,0,3,1,0,4,2,16,2,1,3,3
672,0,2,0,1,1,0,2,3,1,0,10,1,24,2,1,3,2
673,0,2,0,0,3,1,0,3,1,0,1,2,5,3,2,3,3
674,0,2,0,1,2,0,2,3,1,0,5,1,16,3,2,0,1
675,0,2,0,1,2,0,0,3,1,1,5,2,16,0,1,3,2
676,0,1,1,1,2,0,0,3,1,0,6,3,30,3,2,0,2
677,0,1,0,0,1,0,2,3,1,0,17,1,24,0,1,1,3
678,0,1,0,1,1,0,0,3,1,0,3,2,20,2,2,3,3
679,0,2,0,1,1,2,1,3,1,0,1,1,31,0,1,1,2
680,0,2,0,1,2,1,4,3,1,0,18,2,21,1,1,1,2
681,0,2,1,0,1,0,0,3,1,0,10,3,24,1,0,1,0
682,1,1,1,1,1,1,0,3,1,0,5,2,17,1,1,0,2
683,0,2,1,1,1,0,0,3,1,0,2,2,24,0,2,1,2
684,0,1,1,1,1,0,0,3,1,1,1,2,16,2,0,3,1
685,0,2,0,1,2,0,0,3,1,0,1,2,16,2,1,0,2
686,0,2,1,1,0,1,0,3,1,0,3,3,26,1,1,1,2
687,1,2,1,1,1,1,0,3,1,0,10,2,24,2,2,0,3
688,0,1,1,1,2,1,4,3,1,1,1,3,5,1,1,0,3
689,0,2,0,0,2,0,0,3,1,1,5,3,17,2,2,0,3
690,0,2,0,1,1,0,2,3,1,0,4,1,16,2,1,0,0
691,0,2,0,1,1,0,0,3,1,0,1,2,21,3,2,3,0
692,1,2,0,1,2,0,0,3,1,0,5,2,24,0,2,0,1
693,0,2,0,1,1,0,0,3,1,0,4,2,24,1,0,3,1
694,0,1,1,0,0,1,0,3,1,0,12,2,20,0,2,0,3
695,1,1,1,1,2,0,0,3,1,0,5,3,16,1,0,3,3
696,0,1,1,1,1,0,0,3,1,0,5,3,17,1,0,0,3
697,1,1,1,1,2,0,4,2,1,0,4,2,5,0,1,1,1
698,0,2,0,1,3,0,4,0,1,0,1,2,5,3,1,1,1
699,0,1,1,1,3,1,0,3,1,0,1,2,5,4,1,3,2
700,0,1,0,1,1,0,4,3,1,0,5,4,28,0,1,0,1
701,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,3,2
702,0,2,0,0,2,0,2,0,1,0,1,1,17,2,1,0,2
703,0,2,0,1,1,0,0,0,1,0,10,3,10,2,1,3,2
704,0,2,0,1,1,0,0,3,1,0,1,2,16,3,0,0,3
705,0,2,0,0,1,0,1,0,1,0,5,1,16,2,0,1,2
706,0,1,0,0,1,0,1,3,1,1,12,2,16,2,2,1,0
707,0,1,0,1,1,0,0,3,1,0,12,3,0,1,1,1,2
708,0,2,0,1,0,0,3,3,1,0,12,1,4,4,2,0,3
709,1,2,0,1,0,0,0,3,1,0,5,4,23,1,2,0,2
710,0,2,0,1,2,0,0,3,1,0,1,4,16,1,1,0,3
711,1,2,0,1,3,0,0,3,1,0,1,2,5,3,1,3,1
712,0,2,0,0,0,1,0,0,1,1,1,3,30,1,1,0,3
713,0,1,1,0,1,0,0,3,1,0,7,4,13,1,0,1,1
714,0,1,0,0,0,0,0,0,1,0,17,2,1,2,2,0,2
715,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,0,2
716,0,2,0,0,0,0,0,3,1,0,17,2,19,3,2,1,0
717,0,2,0,1,2,0,0,3,1,0,17,2,14,2,1,1,0
718,0,2,0,0,0,1,0,3,1,0,17,2,30,2,1,3,3
719,0,1,1,1,1,0,0,3,1,0,5,4,16,2,1,1,1
720,0,1,1,0,1,0,0,3,1,0,12,5,16,1,1,0,3
721,0,2,0,1,2,1,0,3,1,0,17,2,10,3,3,3,3
722,0,1,0,0,1,0,0,3,1,0,1,2,16,1,1,0,0
723,0,2,0,1,2,0,0,3,1,0,5,2,24,2,0,0,2
724,0,2,0,1,3,0,1,3,1,0,1,1,5,4,1,3,3
725,0,2,1,1,1,0,0,3,1,0,10,2,10,2,1,0,1
726,0,2,1,0,1,0,0,3,1,0,4,3,19,1,1,0,3
727,1,2,0,1,1,0,0,3,1,0,3,3,31,2,1,3,2
728,0,2,1,1,1,0,0,3,1,0,5,2,24,2,2,0,0
729,0,2,0,0,2,0,0,3,1,0,10,2,16,0,0,1,1
730,0,2,0,1,1,0,1,3,1,0,3,3,16,2,1,0,1
731,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,0,1
732,0,1,1,1,1,0,0,3,1,0,5,2,5,0,1,1,2
733,0,2,0,1,3,1,3,3,1,0,1,1,5,4,1,0,1
734,0,2,1,0,1,0,0,3,1,0,3,5,10,2,0,3,3
735,0,2,0,1,3,1,3,3,1,0,1,1,5,4,2,0,3
736,0,2,0,1,2,1,1,3,1,0,18,1,24,0,1,0,1
737,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,1
738,0,1,1,0,1,0,0,3,1,0,7,4,13,2,1,0,1
739,1,1,1,1,1,0,0,3,1,0,3,4,10,0,0,0,3
740,0,1,1,1,3,0,0,3,1,0,1,2,5,4,2,0,1
741,0,1,1,1,2,0,0,3,1,0,3,4,16,2,0,1,2
742,0,2,0,0,1,0,2,3,1,0,4,1,16,2,0,0,0
743,0,2,0,1,3,0,1,3,1,0,1,1,5,4,0,0,0
744,0,2,0,0,2,0,0,3,1,0,10,3,10,2,1,0,2
745,0,2,0,1,1,0,4,3,1,0,5,3,16,1,1,3,2
746,0,2,0,1,3,1,3,3,1,0,1,1,5,4,2,0,1
747,0,2,0,1,1,1,1,3,1,0,3,1,30,2,1,0,3
748,0,2,1,1,2,1,4,3,1,0,5,3,32,0,0,0,2
749,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,1,0
750,0,1,0,0,2,0,1,3,1,0,4,1,24,1,1,1,1
751,0,2,1,1,3,0,0,3,1,0,1,2,5,3,2,1,0
752,1,2,0,1,1,0,4,3,1,0,10,4,16,1,0,3,1
753,0,1,0,1,2,0,0,3,1,0,12,2,16,3,2,0,1
754,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,3,1
755,0,2,1,0,1,1,0,3,1,0,8,4,16,1,0,3,2
756,0,2,0,1,1,1,0,3,1,0,5,3,24,2,0,0,0
757,0,2,0,1,3,0,0,3,1,0,1,2,5,4,1,3,1
758,0,2,0,1,0,0,4,3,1,0,13,2,5,3,0,0,3
759,0,2,0,0,0,0,0,3,1,0,13,2,23,3,0,3,1
760,0,1,0,1,1,0,0,3,1,0,5,2,17,3,1,0,2
761,0,1,0,0,1,0,0,3,1,0,12,3,5,0,1,3,3
762,1,2,1,0,0,0,0,3,1,0,5,2,1,0,1,0,2
763,0,2,0,1,2,1,0,0,1,0,18,2,16,3,2,0,3
764,0,2,1,1,2,1,0,1,1,0,3,2,10,2,0,0,3
765,0,2,1,0,1,1,0,3,1,0,16,2,5,1,1,0,1
766,1,1,1,1,1,0,0,0,1,0,5,2,0,3,1,0,2
