TARGET,자녀 수,가족 구성원 수,나이,가입연수,월간 수입,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,산업군,도시구분
0,2,4.0,37,12.0,1150500.0,1,0,0,1,0,0,3,1,0,16,16,2
0,0,1.0,56,12.0,1681500.0,1,0,0,3,0,2,3,1,0,1,5,2
0,1,3.0,33,3.0,2655000.0,1,1,1,2,1,0,3,1,1,18,29,1
0,2,4.0,31,0.0,1327500.0,1,0,0,1,0,0,3,1,0,10,16,2
0,2,4.0,42,2.0,3540000.0,0,1,0,1,0,0,3,1,0,3,24,2
0,0,1.0,27,2.0,2655000.0,1,0,0,0,0,1,3,1,0,1,16,3
0,0,2.0,30,1.0,3540000.0,1,1,1,2,1,0,3,1,0,18,24,1
0,0,2.0,59,30.0,4425000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,33,17.0,5310000.0,0,1,1,0,1,0,3,1,1,4,7,2
0,2,4.0,29,0.0,3097500.0,1,1,1,1,1,0,3,1,0,10,26,3
0,0,1.0,27,12.0,1784014.86,1,0,1,2,1,1,3,1,0,10,16,2
0,2,4.0,35,7.0,3097500.0,1,0,1,1,0,0,3,1,0,1,24,1
0,0,1.0,60,35.0,1637250.0,1,0,0,1,0,2,3,1,0,5,5,3
0,1,2.0,44,11.0,6195000.0,1,1,1,1,1,2,3,1,0,18,24,1
0,1,3.0,32,16.0,3540000.0,1,0,1,2,1,0,3,1,1,5,17,3
0,0,1.0,58,21.0,2035500.0,1,0,1,3,0,2,3,1,0,1,5,1
0,0,2.0,30,1.0,1770000.0,1,0,1,2,0,0,3,1,0,10,16,2
0,2,4.0,43,7.0,2655000.0,1,0,1,1,0,0,3,1,0,13,21,2
0,0,2.0,59,17.0,1770000.0,1,1,1,3,0,0,3,1,0,1,5,2
1,0,2.0,46,27.0,2212500.0,1,0,1,0,0,0,3,1,0,13,23,1
0,0,1.0,42,3.0,2655000.0,0,0,1,2,0,2,3,1,0,10,10,3
0,0,1.0,26,2.0,4425000.0,1,0,1,2,0,1,3,1,0,5,16,3
0,0,2.0,41,3.0,3097500.0,1,1,1,0,0,0,3,1,0,17,26,2
0,0,1.0,30,3.0,2655000.0,1,0,0,1,1,1,0,1,0,17,30,1
1,1,3.0,28,13.0,2655000.0,1,0,1,2,1,0,3,1,0,17,24,1
0,2,4.0,38,2.0,5310000.0,0,1,1,1,1,0,3,1,0,10,16,2
0,0,1.0,39,12.0,2478000.0,1,0,1,1,0,1,3,1,0,1,16,2
0,0,2.0,27,2.0,3363000.0,1,1,0,0,0,0,3,1,0,17,30,1
0,0,1.0,31,2.0,4867500.0,0,0,0,1,0,1,3,1,0,12,24,3
0,0,2.0,61,0.0,4425000.0,0,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,24,24.0,3540000.0,0,0,1,1,2,1,3,1,0,16,16,3
0,0,2.0,59,9.0,1327500.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,43,3.0,3097500.0,0,1,1,1,0,0,3,1,0,5,0,3
0,0,1.0,36,7.0,7965000.0,0,1,1,1,1,1,3,1,1,1,5,3
0,0,2.0,41,6.0,2566500.0,0,0,0,1,0,0,3,1,0,12,26,1
0,0,2.0,55,7.0,7522500.0,1,0,1,0,1,0,3,1,0,18,5,3
0,1,3.0,41,6.0,1327500.0,1,0,0,2,0,0,3,1,0,5,16,3
0,0,2.0,36,20.0,3982500.0,0,0,1,2,1,4,3,1,0,18,16,3
0,0,1.0,21,3.0,1770000.0,1,0,0,1,2,1,1,1,0,4,5,3
0,0,2.0,63,13.0,1593000.0,0,0,0,1,0,0,3,1,0,6,26,1
1,0,2.0,27,12.0,2124000.0,1,1,0,1,1,0,0,1,0,17,21,3
0,2,4.0,35,1.0,2655000.0,1,0,1,1,0,0,3,1,0,5,18,2
0,2,4.0,37,6.0,2212500.0,1,1,1,1,0,0,3,1,0,10,16,1
0,0,2.0,35,3.0,2212500.0,0,1,0,2,0,0,3,1,0,1,16,3
0,0,2.0,46,26.0,2655000.0,1,0,1,1,0,0,3,1,0,7,7,1
0,0,2.0,37,21.0,3540000.0,0,0,0,1,0,0,3,1,0,1,26,3
1,2,4.0,28,2.0,2212500.0,1,0,1,2,0,0,3,1,0,3,5,2
0,2,4.0,40,24.0,4425000.0,1,1,1,0,1,0,3,1,0,13,5,2
0,0,2.0,50,12.0,8850000.0,0,0,1,2,0,0,3,1,0,12,16,3
0,0,2.0,57,33.0,796500.0,1,0,0,3,2,0,3,1,0,1,5,3
0,0,1.0,26,7.0,2212500.0,1,0,1,2,2,1,3,1,1,5,16,2
0,0,1.0,44,19.0,2389500.0,1,0,1,1,0,2,3,1,0,6,28,2
0,0,2.0,46,12.0,4425000.0,1,1,0,2,1,0,3,1,0,17,14,1
0,0,2.0,21,21.0,1770000.0,1,0,1,2,0,0,3,1,0,10,24,3
0,0,2.0,47,2.0,3982500.0,0,1,1,1,0,0,3,1,0,5,16,2
1,0,2.0,27,13.0,1770000.0,1,1,1,0,1,0,3,1,0,17,26,1
0,2,4.0,37,4.0,3097500.0,1,1,0,1,0,0,3,1,0,10,10,2
0,0,2.0,43,6.0,3982500.0,1,0,0,2,0,0,3,1,0,10,24,3
1,0,2.0,31,14.0,2655000.0,0,0,1,1,0,4,3,1,0,1,16,2
0,2,4.0,37,21.0,3097500.0,1,0,1,2,0,4,3,1,0,1,24,3
0,1,2.0,32,6.0,1770000.0,1,0,1,1,1,1,3,1,0,18,24,3
0,0,2.0,37,7.0,3982500.0,1,0,1,1,0,0,3,1,0,18,24,1
0,0,2.0,47,1.0,17700000.0,0,1,1,1,0,0,3,1,0,10,10,3
0,0,1.0,63,8.0,973500.0,1,0,0,3,0,3,3,1,0,1,5,3
0,0,2.0,64,12.0,4425000.0,0,0,1,3,1,0,3,1,0,1,5,3
0,0,2.0,54,1.0,3540000.0,1,0,0,0,0,0,3,1,0,13,5,2
0,0,1.0,57,25.0,1062000.0,1,0,1,3,0,3,3,1,0,1,5,2
1,0,2.0,49,25.0,3097500.0,1,0,1,1,0,0,3,1,0,5,17,1
0,0,2.0,56,12.0,4425000.0,1,0,0,1,0,0,3,1,0,17,16,3
0,0,1.0,25,10.0,4602000.0,1,0,1,1,1,1,3,1,0,17,22,3
0,0,2.0,54,17.0,4425000.0,1,0,1,2,0,0,3,1,0,5,26,3
0,0,1.0,66,2.0,2655000.0,1,0,1,3,0,1,3,1,0,1,5,2
0,0,2.0,47,19.0,3097500.0,1,0,1,2,0,0,3,1,0,1,5,3
0,1,3.0,37,6.0,7080000.0,1,1,1,2,2,0,3,1,0,17,16,3
0,2,4.0,37,0.0,4336500.0,1,1,1,1,1,0,3,1,0,3,26,2
0,2,4.0,42,0.0,4425000.0,1,1,1,1,1,0,3,1,1,1,16,1
0,0,2.0,26,5.0,1593000.0,0,1,0,1,0,0,3,1,0,5,0,3
0,0,2.0,59,14.0,2478000.0,0,1,1,3,0,0,3,1,0,1,5,1
0,0,2.0,30,6.0,4071000.0,1,0,0,1,1,0,3,1,0,11,16,1
0,0,2.0,57,24.0,3540000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,55,12.0,3540000.0,1,0,1,3,0,0,3,1,0,1,5,1
0,1,3.0,52,16.0,1062000.0,0,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,58,16.0,2035500.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,53,28.0,3097500.0,0,1,1,3,0,0,3,1,0,1,5,2
0,0,2.0,48,21.0,2035500.0,0,1,1,2,0,0,3,1,0,5,16,3
1,0,1.0,49,19.0,4248000.0,1,1,1,1,0,2,3,1,0,6,26,3
0,0,2.0,59,14.0,3097500.0,1,0,0,3,1,0,3,1,0,1,5,3
1,0,2.0,56,23.0,4867500.0,1,1,1,2,1,0,3,1,0,10,24,1
0,2,4.0,36,0.0,3097500.0,0,0,1,1,0,0,3,1,1,5,0,2
0,0,2.0,46,25.0,2655000.0,1,0,1,1,0,0,3,1,0,10,24,1
0,1,2.0,42,9.0,3097500.0,0,0,1,1,0,1,3,1,0,4,16,1
0,0,2.0,48,21.0,3097500.0,1,0,1,1,0,0,3,1,0,17,26,3
0,2,4.0,43,4.0,2212500.0,1,1,1,1,0,0,3,1,0,6,16,2
1,1,3.0,51,31.0,2655000.0,1,0,1,2,0,0,3,1,0,17,3,1
0,0,1.0,57,34.0,2212500.0,1,0,0,1,0,3,3,1,0,5,16,3
1,2,4.0,28,9.0,1947000.0,1,0,1,1,0,0,3,1,1,11,24,2
0,0,1.0,33,3.0,5310000.0,0,1,1,1,2,1,3,1,0,5,16,0
0,2,4.0,38,7.0,3540000.0,0,1,0,2,1,0,3,1,0,1,26,2
1,0,2.0,59,5.0,8850000.0,0,1,0,1,0,0,3,1,0,3,24,3
0,0,1.0,61,1.0,3363000.0,1,0,1,3,0,3,3,1,0,1,5,1
0,0,2.0,65,3.0,1947000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,1.0,62,21.0,2655000.0,1,0,1,3,0,2,3,1,0,1,5,3
0,0,1.0,60,15.0,2920500.0,1,0,1,3,0,3,3,1,0,1,5,3
1,0,2.0,34,18.0,6195000.0,0,1,0,2,0,0,3,1,0,12,16,3
0,2,4.0,29,1.0,4425000.0,1,0,1,2,1,4,3,1,0,1,16,3
0,0,2.0,46,10.0,5310000.0,0,1,1,0,1,0,3,1,0,17,1,1
0,1,3.0,41,6.0,4425000.0,1,0,0,1,1,0,3,1,1,5,16,3
0,1,2.0,32,1.0,8850000.0,1,0,1,2,1,1,3,1,0,1,16,3
0,0,1.0,42,26.0,3717000.0,0,1,1,1,0,1,3,1,0,12,24,3
0,0,1.0,49,2.0,1770000.0,1,0,0,1,0,2,3,1,0,1,16,3
0,1,2.0,39,6.0,5752500.0,1,1,1,2,1,1,3,1,0,1,16,3
0,0,2.0,56,38.0,1770000.0,1,0,0,3,0,0,3,1,0,1,5,3
0,0,2.0,64,41.0,3097500.0,0,0,1,1,1,0,0,1,0,4,17,3
0,1,3.0,52,20.0,1947000.0,1,0,1,0,1,0,3,1,0,1,5,3
0,2,4.0,40,11.0,1770000.0,0,1,1,1,0,0,3,1,0,12,20,0
0,0,2.0,49,4.0,2655000.0,1,0,1,2,1,0,3,1,0,1,10,3
0,0,2.0,28,14.0,3097500.0,0,0,1,1,3,0,3,1,0,5,24,3
0,2,4.0,38,6.0,1947000.0,0,0,1,1,0,0,3,1,0,5,24,1
0,0,2.0,51,1.0,3540000.0,1,1,0,2,0,0,3,1,0,1,17,2
0,2,4.0,38,17.0,3540000.0,1,1,1,1,1,0,3,1,0,5,16,3
0,0,2.0,43,9.0,2212500.0,0,1,1,1,0,0,3,1,0,12,16,3
0,0,2.0,61,27.0,3363000.0,1,1,1,1,1,0,3,1,0,18,16,1
1,2,4.0,35,18.0,6195000.0,0,1,1,1,0,0,3,1,0,12,24,3
1,0,1.0,34,3.0,2478000.0,1,0,1,0,1,1,3,1,0,17,21,1
0,0,2.0,36,9.0,1327500.0,1,0,1,2,0,0,3,1,0,10,24,3
0,0,2.0,51,25.0,3982500.0,0,0,1,1,1,0,3,1,0,17,23,2
0,0,1.0,60,9.0,3274500.0,1,0,0,3,0,3,3,1,0,1,5,1
0,0,2.0,57,18.0,1504500.0,1,0,1,1,0,0,3,1,0,6,5,3
0,0,2.0,38,15.0,2035500.0,1,0,0,0,1,0,3,1,0,17,21,1
0,0,2.0,23,6.0,5310000.0,1,0,1,2,0,4,3,1,0,11,16,2
0,0,2.0,59,16.0,1062000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,31,12.0,2212500.0,1,0,1,2,0,0,3,1,0,10,24,2
0,3,4.0,35,0.0,2212500.0,1,0,1,1,0,1,3,1,0,10,10,1
0,1,3.0,40,21.0,1770000.0,1,0,1,1,0,0,3,1,0,10,24,2
1,1,2.0,34,14.0,2655000.0,0,0,0,1,0,2,0,1,0,7,13,1
0,0,2.0,45,26.0,4779000.0,1,1,1,1,1,0,3,1,0,17,26,2
0,0,2.0,60,26.0,1062000.0,1,0,1,3,0,4,3,1,0,1,5,3
0,0,2.0,45,24.0,1416000.0,1,0,1,1,0,0,3,1,0,13,23,2
0,0,2.0,23,13.0,2212500.0,0,0,0,1,0,4,1,1,0,5,24,2
0,0,2.0,36,15.0,3540000.0,0,1,0,2,0,0,3,1,0,5,17,2
0,2,4.0,31,10.0,1770000.0,1,0,1,1,0,0,3,1,0,1,24,2
0,1,3.0,33,17.0,3097500.0,1,1,1,1,0,0,3,1,1,3,24,3
0,1,2.0,60,32.0,5752500.0,1,1,0,1,1,1,3,1,0,13,23,1
0,0,1.0,57,17.0,2212500.0,1,0,1,3,0,3,3,1,0,1,5,1
0,1,3.0,37,21.0,2655000.0,0,0,1,1,0,0,3,1,0,15,16,1
0,0,2.0,48,12.0,5310000.0,0,0,1,2,0,0,3,1,0,5,16,3
0,0,1.0,54,22.0,1327500.0,1,0,0,1,0,3,3,1,0,13,23,3
0,0,2.0,38,16.0,3982500.0,1,0,0,0,0,0,0,1,0,13,23,2
0,1,3.0,50,6.0,2212500.0,0,0,0,1,0,0,3,1,0,7,6,2
0,0,1.0,31,0.0,3097500.0,1,0,1,1,0,1,3,1,0,10,16,1
0,0,1.0,57,26.0,2212500.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,2.0,29,14.0,2566500.0,1,1,0,1,2,0,3,1,0,18,16,1
0,0,1.0,58,7.0,2212500.0,1,0,0,3,0,2,3,1,0,1,5,2
0,1,3.0,38,4.0,1062000.0,1,1,1,2,0,0,3,1,0,5,16,1
1,2,4.0,45,8.0,5310000.0,0,1,1,1,2,0,1,1,0,5,0,2
1,0,2.0,58,7.0,6991500.0,1,0,1,3,1,0,3,1,0,1,5,1
0,0,2.0,28,10.0,2124000.0,0,1,1,1,2,4,3,1,0,12,16,3
0,0,2.0,59,27.0,7257000.0,0,0,0,1,0,0,0,1,0,1,5,3
0,1,3.0,31,0.0,2655000.0,1,0,0,1,0,0,3,1,0,13,21,2
0,0,2.0,49,3.0,4425000.0,1,1,1,0,1,0,3,1,0,3,3,1
0,0,2.0,52,16.0,4867500.0,0,1,1,2,0,0,3,1,0,12,16,1
0,0,2.0,36,0.0,1327500.0,0,0,1,1,0,0,3,1,0,5,16,3
1,0,2.0,37,20.0,7080000.0,0,1,1,2,1,0,3,1,0,3,16,2
0,0,2.0,46,4.0,1770000.0,0,1,1,1,0,0,3,1,0,5,16,1
0,0,2.0,61,15.0,3982500.0,0,0,0,3,0,4,3,1,0,1,5,3
0,0,1.0,58,2.0,1947000.0,1,0,1,3,0,3,3,1,0,1,5,2
0,0,2.0,22,8.0,2655000.0,1,0,1,1,0,4,3,1,0,10,24,1
0,1,3.0,37,3.0,1327500.0,1,0,1,1,0,0,3,1,0,5,17,1
0,0,2.0,30,30.0,4867500.0,1,0,1,2,0,4,3,1,0,10,24,3
1,2,4.0,32,9.0,3097500.0,1,0,1,2,0,0,3,1,1,5,16,3
0,1,3.0,45,9.0,7080000.0,0,1,1,1,0,0,3,1,0,5,16,2
0,0,2.0,43,3.0,7080000.0,0,1,0,0,1,0,0,1,1,17,26,3
1,0,1.0,36,7.0,1770000.0,0,0,0,1,0,2,3,1,0,12,16,3
0,2,4.0,31,2.0,2655000.0,1,0,1,1,0,0,3,1,0,10,16,3
0,4,5.0,44,2.0,2301000.0,1,0,1,1,2,2,3,1,0,18,16,3
0,1,3.0,33,3.0,3097500.0,0,1,1,1,0,0,3,1,0,5,24,3
0,0,2.0,57,3.0,2478000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,1.0,56,27.0,3540000.0,1,0,1,2,0,1,3,1,0,4,5,3
0,0,2.0,29,11.0,3097500.0,0,1,0,2,0,4,3,1,0,5,20,2
0,0,2.0,50,11.0,4425000.0,0,0,1,1,0,0,3,1,0,5,16,3
0,0,2.0,43,17.0,4425000.0,0,1,1,0,0,0,1,1,0,5,26,3
0,0,2.0,30,0.0,3982500.0,1,0,0,1,0,4,3,1,0,16,16,2
1,1,3.0,27,3.0,3097500.0,1,0,1,2,0,0,3,1,0,17,10,3
0,0,1.0,22,20.0,6195000.0,1,1,1,1,2,1,3,1,0,1,16,3
0,0,2.0,61,34.0,885000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,48,27.0,5310000.0,0,1,1,1,1,0,3,1,0,3,2,3
0,0,2.0,40,24.0,3097500.0,1,1,1,2,1,0,3,1,0,3,21,3
0,0,2.0,40,17.0,3097500.0,0,1,1,1,0,0,3,1,0,17,6,1
0,1,3.0,38,8.0,3540000.0,1,1,1,1,0,0,3,1,0,2,16,3
1,0,2.0,54,18.0,4336500.0,0,1,1,1,0,0,0,1,0,5,16,1
0,0,2.0,47,24.0,3805500.0,1,0,1,1,0,0,3,1,0,1,30,3
1,0,2.0,36,16.0,2655000.0,1,0,0,1,0,0,3,1,0,13,23,1
0,1,3.0,51,7.0,7965000.0,0,1,0,2,1,0,3,1,0,3,16,3
0,0,2.0,36,2.0,5310000.0,0,1,0,2,0,0,3,1,0,12,16,3
0,0,2.0,60,11.0,3274500.0,0,1,0,1,0,0,2,1,0,12,20,2
0,0,2.0,47,16.0,2655000.0,1,0,1,2,0,0,3,1,1,2,24,2
0,0,1.0,30,4.0,2655000.0,1,0,1,2,0,1,3,1,0,5,24,1
0,1,3.0,46,22.0,4425000.0,0,0,0,1,0,4,3,1,0,1,16,3
0,0,2.0,67,25.0,2212500.0,0,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,51,16.0,3805500.0,1,0,1,1,0,4,3,1,0,5,31,3
0,0,2.0,35,6.0,2655000.0,1,0,1,2,0,4,3,1,0,17,6,3
0,0,2.0,53,7.0,1947000.0,1,0,0,0,0,0,3,1,0,17,21,1
1,2,3.0,46,11.0,3540000.0,1,1,1,1,0,3,3,1,0,10,24,3
0,0,1.0,55,20.0,4867500.0,1,0,1,1,0,3,3,1,0,10,16,1
0,0,2.0,37,9.0,3540000.0,0,1,1,1,1,0,3,1,0,12,6,3
0,0,2.0,59,24.0,4425000.0,0,1,0,2,1,0,3,1,0,1,20,2
0,0,2.0,51,30.0,4248000.0,1,0,1,1,0,0,3,1,0,10,24,2
1,2,4.0,30,16.0,2212500.0,1,0,1,1,1,0,3,1,0,18,30,3
1,0,1.0,52,23.0,2212500.0,0,1,0,1,0,1,3,1,0,12,16,3
0,0,2.0,32,12.0,4425000.0,1,0,0,1,0,0,0,1,0,10,24,2
0,1,3.0,28,6.0,2655000.0,1,0,1,1,0,0,3,1,0,1,16,1
0,3,5.0,31,0.0,2212500.0,1,1,1,1,0,0,3,1,0,10,16,2
0,0,2.0,39,18.0,4425000.0,0,0,1,2,0,0,3,1,0,4,16,3
0,2,4.0,43,8.0,3097500.0,0,1,1,1,0,0,3,1,0,5,17,3
0,0,1.0,61,23.0,2212500.0,1,0,1,3,0,2,3,1,0,1,5,2
0,0,2.0,44,2.0,4425000.0,1,1,1,2,1,0,3,1,0,8,16,3
0,1,3.0,32,15.0,2212500.0,1,0,1,1,0,0,3,1,0,5,17,3
0,1,2.0,30,3.0,3628500.0,1,0,1,0,1,1,3,1,0,1,5,3
0,0,2.0,40,1.0,2655000.0,1,0,0,1,0,0,3,1,0,17,26,2
0,1,2.0,35,14.0,3097500.0,1,0,0,1,0,2,3,1,0,10,24,2
0,0,2.0,36,4.0,2097450.0,1,0,1,0,0,0,2,1,0,17,21,2
0,0,2.0,40,0.0,7080000.0,0,0,1,1,0,0,3,1,0,5,17,2
0,0,1.0,42,5.0,3540000.0,0,1,0,2,0,2,3,1,0,12,16,3
0,2,4.0,27,3.0,1770000.0,1,1,1,2,0,0,3,1,0,1,26,1
0,0,1.0,47,29.0,2655000.0,1,0,0,1,0,1,3,1,0,10,24,3
0,0,2.0,52,19.0,2212500.0,0,0,1,2,0,4,3,1,0,5,30,1
0,0,2.0,44,24.0,4867500.0,0,0,1,1,1,0,3,1,0,17,16,2
0,0,1.0,62,4.0,5487000.0,1,0,1,3,0,1,3,1,0,1,5,3
0,0,1.0,29,15.0,1504500.0,1,0,0,1,1,1,3,1,0,10,24,1
0,0,2.0,30,12.0,5310000.0,1,1,0,1,1,0,3,1,0,1,16,1
0,0,2.0,37,3.0,2212500.0,1,1,1,1,0,0,3,1,0,5,24,2
0,0,2.0,48,27.0,2212500.0,0,1,1,0,0,0,3,1,0,12,26,2
0,1,3.0,32,0.0,4425000.0,0,0,1,1,0,0,3,1,0,5,6,2
0,0,1.0,46,19.0,3982500.0,1,0,0,1,0,2,3,1,0,10,10,3
0,2,4.0,35,0.0,4425000.0,1,1,1,1,1,4,3,1,1,4,16,3
0,0,2.0,42,14.0,1593000.0,1,0,1,1,0,0,3,1,0,1,17,2
0,0,2.0,64,6.0,2832000.0,0,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,49,22.0,3363000.0,1,0,1,1,0,3,3,1,0,5,21,3
0,2,4.0,38,14.0,1770000.0,1,0,0,1,0,4,0,1,0,10,16,3
0,0,1.0,37,15.0,3717000.0,1,0,1,2,1,1,1,1,0,17,10,3
0,0,2.0,46,1.0,6195000.0,0,1,0,2,0,0,0,1,0,3,16,2
1,0,2.0,45,8.0,1858500.0,1,0,1,1,0,0,3,1,0,1,16,3
1,0,2.0,30,2.0,1770000.0,1,0,1,1,1,4,3,1,0,5,18,3
0,1,3.0,36,2.0,2212500.0,0,0,1,0,0,0,3,1,1,5,24,1
0,0,2.0,54,5.0,3540000.0,1,0,1,1,0,0,3,1,0,5,17,1
0,2,4.0,28,2.0,4867500.0,1,0,0,1,0,0,3,1,0,10,10,2
0,1,3.0,32,17.0,3982500.0,0,1,1,2,0,0,3,1,0,5,16,1
0,0,2.0,44,22.0,2655000.0,0,0,0,1,0,0,3,1,0,5,16,1
0,1,3.0,51,26.0,5310000.0,0,1,1,0,0,0,3,1,0,12,16,1
0,1,2.0,22,8.0,3540000.0,1,0,1,2,0,1,3,1,0,17,16,3
0,0,1.0,56,19.0,2212500.0,1,0,1,1,1,2,3,1,0,1,26,2
1,0,2.0,46,0.0,2212500.0,1,1,1,0,0,0,3,1,0,12,5,2
0,1,3.0,27,12.0,2212500.0,1,0,0,1,1,0,3,1,0,17,24,2
0,1,3.0,45,0.0,7080000.0,0,1,1,0,1,0,2,1,0,1,4,3
0,0,2.0,41,9.0,5310000.0,1,0,1,1,0,0,3,1,1,1,16,2
0,0,1.0,48,3.0,3097500.0,1,0,1,1,0,1,3,1,0,10,16,2
0,0,1.0,46,23.0,4425000.0,1,1,1,1,1,2,3,1,0,1,16,3
0,1,2.0,40,8.0,2655000.0,0,0,1,0,2,2,3,1,0,5,11,1
0,1,3.0,37,0.0,2212500.0,1,0,0,2,0,0,3,1,0,1,16,3
0,0,2.0,57,29.0,796500.0,1,0,0,3,0,0,3,1,0,1,5,1
0,1,2.0,42,23.0,2655000.0,1,0,0,0,0,1,0,1,0,13,5,3
0,0,2.0,46,26.0,2832000.0,0,1,1,1,0,0,3,1,0,5,0,3
0,0,2.0,45,6.0,2212500.0,0,0,0,1,0,4,3,1,0,5,20,1
0,0,1.0,64,6.0,1327500.0,1,0,1,3,0,1,3,1,0,1,5,2
0,0,1.0,49,17.0,3363000.0,0,0,1,2,0,1,3,1,0,3,16,3
0,0,1.0,65,23.0,2655000.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,1.0,65,11.0,3717000.0,1,0,1,2,0,1,3,1,0,5,16,3
0,0,2.0,61,25.0,3097500.0,1,0,1,3,0,0,3,1,1,1,5,2
0,0,2.0,57,2.0,1681500.0,1,0,0,3,1,0,3,1,0,1,5,3
0,0,2.0,32,9.0,2212500.0,1,0,0,1,0,0,0,1,0,5,5,2
0,0,2.0,40,7.0,8673000.0,0,1,0,2,0,0,3,1,0,3,5,1
0,1,3.0,44,6.0,2478000.0,1,1,1,1,0,0,3,1,0,13,23,3
0,0,1.0,30,13.0,3097500.0,1,0,1,1,1,1,3,1,0,17,30,2
0,2,4.0,36,2.0,2655000.0,1,0,1,2,1,4,3,1,0,10,16,2
0,0,1.0,66,11.0,1327500.0,1,0,0,3,0,3,0,1,0,1,5,3
0,1,3.0,38,21.0,2655000.0,1,1,0,0,0,0,3,1,0,13,26,3
0,0,1.0,46,8.0,4867500.0,1,1,1,2,1,2,3,1,0,5,17,3
0,1,3.0,47,27.0,3540000.0,0,0,0,1,0,0,0,1,1,5,28,1
1,0,2.0,29,12.0,8850000.0,0,1,1,1,0,0,3,1,0,1,24,2
0,0,2.0,57,2.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,3
0,1,3.0,39,5.0,3540000.0,1,1,1,1,0,0,3,1,1,10,10,1
0,0,2.0,52,19.0,4425000.0,1,1,0,1,0,0,3,1,0,16,30,3
0,0,1.0,48,31.0,3097500.0,0,0,0,2,0,1,3,1,0,7,5,2
0,0,2.0,47,14.0,5752500.0,1,1,1,0,0,0,3,1,0,13,23,3
1,0,2.0,44,2.0,2655000.0,0,0,1,1,2,0,3,1,0,5,16,2
0,0,2.0,45,8.0,5310000.0,1,0,1,1,1,0,3,1,0,17,24,3
0,0,1.0,31,9.0,1504500.0,1,1,1,1,0,1,3,1,0,17,21,3
0,0,2.0,41,19.0,2655000.0,0,0,0,1,0,0,3,1,0,5,16,1
0,1,3.0,39,18.0,4867500.0,1,0,1,2,1,0,3,1,0,4,16,3
0,0,2.0,43,27.0,13275000.0,1,0,1,1,0,0,3,1,1,3,16,3
0,0,2.0,64,15.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,25,4.0,2655000.0,0,1,1,2,1,0,3,1,0,4,0,3
0,0,2.0,57,21.0,1770000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,57,15.0,2035500.0,1,0,0,3,3,3,3,1,0,1,5,2
0,0,1.0,44,6.0,2035500.0,1,1,1,2,0,2,3,1,0,10,24,3
0,2,4.0,42,12.0,4248000.0,1,0,1,1,0,0,3,1,0,18,6,3
0,0,2.0,50,16.0,2212500.0,1,0,1,2,0,0,3,1,1,1,16,1
0,0,1.0,33,6.0,3982500.0,1,0,0,1,0,1,0,1,0,16,5,2
0,0,2.0,35,2.0,1770000.0,1,0,0,2,1,0,3,1,0,10,24,2
0,0,1.0,48,19.0,1770000.0,1,0,1,2,0,1,3,1,0,1,16,3
0,0,2.0,48,26.0,4425000.0,0,1,1,3,0,0,3,1,0,1,5,2
0,0,1.0,39,23.0,3540000.0,1,0,0,2,0,3,3,1,0,5,16,3
1,0,2.0,30,3.0,2655000.0,0,0,1,1,0,0,3,1,0,5,16,2
0,1,3.0,37,4.0,1770000.0,0,1,1,1,0,0,3,1,0,5,16,3
0,0,1.0,49,43.0,1770000.0,1,0,1,0,0,1,3,1,0,17,21,2
1,0,1.0,53,12.0,2655000.0,1,0,1,1,0,2,3,1,0,17,16,3
0,0,2.0,33,4.0,6195000.0,0,0,1,1,1,0,3,1,0,3,20,2
0,0,1.0,35,0.0,3982500.0,1,0,0,1,1,1,3,1,0,1,16,2
0,0,1.0,42,15.0,2212500.0,1,1,1,2,0,2,3,1,0,10,16,3
0,0,2.0,52,16.0,3540000.0,1,1,1,1,0,0,3,1,0,12,16,3
0,2,4.0,30,10.0,2212500.0,1,0,0,1,0,0,3,1,0,10,24,1
0,0,2.0,32,4.0,1770000.0,1,1,1,1,0,0,3,1,0,5,23,2
0,0,2.0,61,22.0,3097500.0,1,0,1,0,1,0,3,1,0,17,7,1
0,0,2.0,56,30.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,66,35.0,973500.0,1,0,1,3,0,0,3,1,0,1,5,2
